# f_eff(Delta;p)/alpha for G_1 at three pressures (0.5 p_c, p_c, 1.5 p_c).
# p_c = 0.9418 GPa, delta = 2.2100 A, u_eff/alpha = 0.205 A^-2.
# Columns: Delta [A]  f/alpha [A^2] at 0.5 p_c  at p_c  at 1.5 p_c
1.828047 1.407764 0.572325 -0.263113
1.832220 1.416828 0.577570 -0.261688
1.836394 1.425936 0.582851 -0.260235
1.840568 1.435090 0.588167 -0.258755
1.844741 1.444288 0.593520 -0.257247
1.848915 1.453531 0.598910 -0.255712
1.853088 1.462820 0.604336 -0.254148
1.857262 1.472155 0.609799 -0.252557
1.861436 1.481535 0.615299 -0.250937
1.865609 1.490960 0.620836 -0.249289
1.869783 1.500432 0.626410 -0.247612
1.873957 1.509950 0.632022 -0.245907
1.878130 1.519514 0.637671 -0.244172
1.882304 1.529125 0.643358 -0.242409
1.886477 1.538782 0.649083 -0.240616
1.890651 1.548487 0.654846 -0.238794
1.894825 1.558238 0.660648 -0.236942
1.898998 1.568036 0.666488 -0.235061
1.903172 1.577882 0.672366 -0.233149
1.907346 1.587776 0.678284 -0.231208
1.911519 1.597717 0.684240 -0.229236
1.915693 1.607705 0.690236 -0.227234
1.919866 1.617742 0.696270 -0.225201
1.924040 1.627827 0.702345 -0.223138
1.928214 1.637961 0.708459 -0.221043
1.932387 1.648143 0.714612 -0.218918
1.936561 1.658373 0.720806 -0.216761
1.940735 1.668653 0.727040 -0.214572
1.944908 1.678981 0.733315 -0.212352
1.949082 1.689359 0.739629 -0.210101
1.953255 1.699787 0.745985 -0.207817
1.957429 1.710263 0.752381 -0.205501
1.961603 1.720790 0.758819 -0.203153
1.965776 1.731367 0.765297 -0.200772
1.969950 1.741993 0.771817 -0.198358
1.974124 1.752670 0.778379 -0.195912
1.978297 1.763397 0.784983 -0.193432
1.982471 1.774175 0.791628 -0.190920
1.986644 1.785004 0.798315 -0.188374
1.990818 1.795884 0.805045 -0.185794
1.994992 1.806815 0.811817 -0.183181
1.999165 1.817797 0.818632 -0.180534
2.003339 1.828831 0.825490 -0.177852
2.007513 1.839917 0.832390 -0.175137
2.011686 1.851054 0.839334 -0.172386
2.015860 1.862244 0.846321 -0.169602
2.020033 1.873485 0.853352 -0.166782
2.024207 1.884780 0.860426 -0.163927
2.028381 1.896126 0.867544 -0.161038
2.032554 1.907526 0.874707 -0.158112
2.036728 1.918978 0.881913 -0.155152
2.040902 1.930484 0.889164 -0.152155
2.045075 1.942043 0.896460 -0.149123
2.049249 1.953656 0.903801 -0.146055
2.053422 1.965322 0.911186 -0.142950
2.057596 1.977042 0.918617 -0.139809
2.061770 1.988816 0.926093 -0.136631
2.065943 2.000644 0.933614 -0.133416
2.070117 2.012527 0.941181 -0.130165
2.074290 2.024465 0.948795 -0.126876
2.078464 2.036457 0.956454 -0.123549
2.082638 2.048504 0.964159 -0.120186
2.086811 2.060607 0.971911 -0.116784
2.090985 2.072764 0.979710 -0.113345
2.095159 2.084978 0.987555 -0.109867
2.099332 2.097247 0.995448 -0.106351
2.103506 2.109572 1.003388 -0.102797
2.107679 2.121953 1.011375 -0.099203
2.111853 2.134390 1.019410 -0.095571
2.116027 2.146884 1.027492 -0.091900
2.120200 2.159435 1.035622 -0.088190
2.124374 2.172042 1.043801 -0.084440
2.128548 2.184707 1.052028 -0.080651
2.132721 2.197428 1.060304 -0.076821
2.136895 2.210208 1.068628 -0.072952
2.141068 2.223044 1.077001 -0.069043
2.145242 2.235939 1.085423 -0.065093
2.149416 2.248892 1.093895 -0.061102
2.153589 2.261903 1.102416 -0.057071
2.157763 2.274972 1.110987 -0.052999
2.161937 2.288100 1.119607 -0.048885
2.166110 2.301286 1.128278 -0.044731
2.170284 2.314532 1.136999 -0.040534
2.174457 2.327836 1.145770 -0.036296
2.178631 2.341201 1.154592 -0.032016
2.182805 2.354624 1.163465 -0.027694
2.186978 2.368108 1.172389 -0.023329
2.191152 2.381651 1.181364 -0.018922
2.195326 2.395254 1.190391 -0.014473
2.199499 2.408918 1.199469 -0.009980
2.203673 2.422643 1.208599 -0.005444
2.207846 2.436428 1.217781 -0.000865
2.212020 2.450274 1.227016 0.003757
2.216194 2.464181 1.236302 0.008424
2.220367 2.478149 1.245642 0.013134
2.224541 2.492179 1.255034 0.017888
2.228715 2.506271 1.264479 0.022687
2.232888 2.520425 1.273977 0.027530
2.237062 2.534641 1.283529 0.032418
2.241235 2.548919 1.293135 0.037351
2.245409 2.563259 1.302794 0.042328
2.249583 2.577663 1.312507 0.047352
2.253756 2.592129 1.322275 0.052420
2.257930 2.606658 1.332096 0.057535
2.262104 2.621251 1.341973 0.062695
2.266277 2.635907 1.351904 0.067901
2.270451 2.650627 1.361891 0.073154
2.274624 2.665411 1.371932 0.078453
2.278798 2.680259 1.382029 0.083799
2.282972 2.695172 1.392182 0.089192
2.287145 2.710148 1.402390 0.094632
2.291319 2.725190 1.412655 0.100119
2.295492 2.740297 1.422975 0.105654
2.299666 2.755469 1.433353 0.111236
2.303840 2.770706 1.443786 0.116867
2.308013 2.786008 1.454277 0.122546
2.312187 2.801377 1.464825 0.128273
2.316361 2.816811 1.475430 0.134048
2.320534 2.832312 1.486092 0.139873
2.324708 2.847879 1.496812 0.145746
2.328881 2.863513 1.507591 0.151668
2.333055 2.879213 1.518427 0.157640
2.337229 2.894981 1.529321 0.163662
2.341402 2.910815 1.540274 0.169733
2.345576 2.926718 1.551286 0.175854
2.349750 2.942687 1.562357 0.182026
2.353923 2.958725 1.573487 0.188248
2.358097 2.974831 1.584676 0.194521
2.362270 2.991005 1.595924 0.200844
2.366444 3.007247 1.607233 0.207219
2.370618 3.023559 1.618602 0.213645
2.374791 3.039939 1.630030 0.220122
2.378965 3.056388 1.641519 0.226651
2.383139 3.072907 1.653069 0.233232
2.387312 3.089495 1.664680 0.239865
2.391486 3.106153 1.676352 0.246550
2.395659 3.122881 1.688085 0.253288
2.399833 3.139679 1.699879 0.260079
2.404007 3.156547 1.711735 0.266923
2.408180 3.173486 1.723653 0.273820
2.412354 3.190496 1.735633 0.280770
2.416528 3.207577 1.747676 0.287774
2.420701 3.224729 1.759781 0.294832
2.424875 3.241953 1.771949 0.301944
2.429048 3.259249 1.784180 0.309110
2.433222 3.276616 1.796474 0.316331
2.437396 3.294055 1.808831 0.323607
2.441569 3.311567 1.821252 0.330937
2.445743 3.329152 1.833737 0.338323
2.449917 3.346809 1.846286 0.345763
2.454090 3.364539 1.858900 0.353260
2.458264 3.382343 1.871577 0.360812
2.462437 3.400219 1.884320 0.368421
2.466611 3.418170 1.897128 0.376085
2.470785 3.436195 1.910000 0.383806
2.474958 3.454293 1.922938 0.391584
2.479132 3.472466 1.935942 0.399419
2.483306 3.490713 1.949012 0.407310
2.487479 3.509036 1.962148 0.415259
2.491653 3.527433 1.975349 0.423266
2.495826 3.545905 1.988618 0.431331
2.500000 3.564453 2.001953 0.439453
