# Conceptual f_eff(Delta; p_red) for the manuscript Landau functional with alpha = u = 1.
# Columns: Delta  f_p=-0.6  f_p=-0.2  f_p=0  f_p=+0.2  f_p=+0.6
0.513689 0.096571 0.043795 0.017408 -0.008980 -0.061755
0.516528 0.097836 0.044476 0.017796 -0.008884 -0.062245
0.519366 0.099112 0.045164 0.018190 -0.008784 -0.062732
0.522204 0.100400 0.045861 0.018591 -0.008679 -0.063218
0.525042 0.101699 0.046565 0.018998 -0.008569 -0.063702
0.527880 0.103010 0.047278 0.019412 -0.008453 -0.064185
0.530718 0.104332 0.047999 0.019833 -0.008333 -0.064665
0.533556 0.105666 0.048729 0.020261 -0.008207 -0.065144
0.536394 0.107011 0.049467 0.020695 -0.008076 -0.065620
0.539232 0.108368 0.050214 0.021137 -0.007940 -0.066094
0.542070 0.109737 0.050969 0.021585 -0.007799 -0.066567
0.544908 0.111119 0.051734 0.022041 -0.007651 -0.067036
0.547746 0.112512 0.052506 0.022504 -0.007499 -0.067504
0.550584 0.113917 0.053288 0.022974 -0.007340 -0.067969
0.553422 0.115334 0.054079 0.023451 -0.007176 -0.068432
0.556260 0.116764 0.054879 0.023936 -0.007007 -0.068892
0.559098 0.118206 0.055687 0.024428 -0.006831 -0.069349
0.561937 0.119660 0.056505 0.024928 -0.006649 -0.069804
0.564775 0.121127 0.057333 0.025436 -0.006462 -0.070256
0.567613 0.122606 0.058169 0.025951 -0.006268 -0.070705
0.570451 0.124098 0.059015 0.026474 -0.006068 -0.071151
0.573289 0.125602 0.059870 0.027004 -0.005862 -0.071594
0.576127 0.127120 0.060735 0.027543 -0.005649 -0.072034
0.578965 0.128650 0.061610 0.028090 -0.005430 -0.072470
0.581803 0.130193 0.062494 0.028645 -0.005205 -0.072904
0.584641 0.131749 0.063388 0.029208 -0.004973 -0.073334
0.587479 0.133318 0.064292 0.029779 -0.004734 -0.073761
0.590317 0.134901 0.065206 0.030359 -0.004489 -0.074184
0.593155 0.136497 0.066130 0.030947 -0.004237 -0.074603
0.595993 0.138106 0.067064 0.031543 -0.003978 -0.075019
0.598831 0.139728 0.068008 0.032148 -0.003712 -0.075431
0.601669 0.141364 0.068963 0.032762 -0.003439 -0.075840
0.604508 0.143013 0.069928 0.033385 -0.003158 -0.076244
0.607346 0.144677 0.070903 0.034016 -0.002871 -0.076645
0.610184 0.146354 0.071889 0.034656 -0.002576 -0.077041
0.613022 0.148044 0.072885 0.035306 -0.002274 -0.077433
0.615860 0.149749 0.073892 0.035964 -0.001964 -0.077821
0.618698 0.151468 0.074910 0.036631 -0.001647 -0.078205
0.621536 0.153200 0.075939 0.037308 -0.001322 -0.078584
0.624374 0.154947 0.076979 0.037994 -0.000990 -0.078958
0.627212 0.156708 0.078029 0.038690 -0.000650 -0.079329
0.630050 0.158484 0.079091 0.039395 -0.000301 -0.079694
0.632888 0.160274 0.080164 0.040110 0.000055 -0.080055
0.635726 0.162078 0.081249 0.040834 0.000419 -0.080410
0.638564 0.163897 0.082344 0.041568 0.000792 -0.080761
0.641402 0.165731 0.083452 0.042312 0.001172 -0.081107
0.644240 0.167579 0.084570 0.043066 0.001561 -0.081448
0.647078 0.169443 0.085701 0.043830 0.001959 -0.081784
0.649917 0.171321 0.086843 0.044604 0.002364 -0.082114
0.652755 0.173214 0.087997 0.045388 0.002779 -0.082439
0.655593 0.175123 0.089163 0.046182 0.003202 -0.082758
