# Conceptual f(Delta, v; p_red=+0.3) - f(Delta, 1; p_red=+0.3) for four fixed Delta values.
# Columns: v  df_D=0.0  df_D=0.4  df_D=0.8  df_D=1.2
0.815526 0.017015 0.009636 -0.012501 -0.049395
0.816361 0.016862 0.009516 -0.012521 -0.049248
0.817195 0.016709 0.009397 -0.012540 -0.049101
0.818030 0.016557 0.009278 -0.012559 -0.048953
0.818865 0.016405 0.009160 -0.012577 -0.048804
0.819699 0.016254 0.009042 -0.012594 -0.048654
0.820534 0.016104 0.008925 -0.012611 -0.048504
0.821369 0.015955 0.008809 -0.012626 -0.048353
0.822204 0.015806 0.008694 -0.012642 -0.048201
0.823038 0.015658 0.008579 -0.012656 -0.048048
0.823873 0.015510 0.008465 -0.012670 -0.047895
0.824708 0.015364 0.008352 -0.012683 -0.047742
0.825543 0.015218 0.008239 -0.012695 -0.047587
0.826377 0.015072 0.008128 -0.012707 -0.047432
0.827212 0.014928 0.008016 -0.012718 -0.047276
0.828047 0.014784 0.007906 -0.012729 -0.047119
0.828881 0.014641 0.007796 -0.012738 -0.046962
0.829716 0.014498 0.007687 -0.012747 -0.046804
0.830551 0.014356 0.007579 -0.012755 -0.046645
0.831386 0.014215 0.007471 -0.012763 -0.046486
0.832220 0.014075 0.007364 -0.012770 -0.046326
0.833055 0.013935 0.007258 -0.012776 -0.046165
0.833890 0.013796 0.007152 -0.012781 -0.046003
0.834725 0.013658 0.007047 -0.012786 -0.045841
0.835559 0.013520 0.006943 -0.012790 -0.045678
0.836394 0.013383 0.006839 -0.012793 -0.045515
0.837229 0.013247 0.006736 -0.012796 -0.045350
0.838063 0.013112 0.006634 -0.012798 -0.045185
0.838898 0.012977 0.006533 -0.012799 -0.045020
0.839733 0.012843 0.006432 -0.012800 -0.044853
0.840568 0.012709 0.006332 -0.012800 -0.044686
0.841402 0.012577 0.006233 -0.012799 -0.044519
0.842237 0.012445 0.006134 -0.012797 -0.044350
0.843072 0.012313 0.006036 -0.012795 -0.044181
0.843907 0.012183 0.005939 -0.012792 -0.044011
0.844741 0.012053 0.005842 -0.012789 -0.043841
0.845576 0.011923 0.005746 -0.012784 -0.043669
0.846411 0.011795 0.005651 -0.012779 -0.043497
0.847245 0.011667 0.005557 -0.012774 -0.043325
0.848080 0.011540 0.005463 -0.012767 -0.043151
0.848915 0.011413 0.005370 -0.012760 -0.042977
0.849750 0.011288 0.005278 -0.012752 -0.042803
0.850584 0.011163 0.005186 -0.012744 -0.042627
0.851419 0.011038 0.005095 -0.012735 -0.042451
0.852254 0.010914 0.005005 -0.012725 -0.042274
0.853088 0.010791 0.004915 -0.012714 -0.042097
0.853923 0.010669 0.004826 -0.012703 -0.041918
0.854758 0.010548 0.004738 -0.012691 -0.041740
0.855593 0.010427 0.004650 -0.012678 -0.041560
0.856427 0.010307 0.004564 -0.012665 -0.041380
0.857262 0.010187 0.004478 -0.012651 -0.041199
0.858097 0.010068 0.004392 -0.012636 -0.041017
0.858932 0.009950 0.004307 -0.012621 -0.040834
0.859766 0.009833 0.004223 -0.012605 -0.040651
0.860601 0.009716 0.004140 -0.012588 -0.040468
0.861436 0.009600 0.004057 -0.012570 -0.040283
0.862270 0.009485 0.003976 -0.012552 -0.040098
0.863105 0.009370 0.003894 -0.012533 -0.039912
0.863940 0.009256 0.003814 -0.012513 -0.039725
0.864775 0.009143 0.003734 -0.012493 -0.039538
0.865609 0.009030 0.003655 -0.012472 -0.039350
0.866444 0.008919 0.003576 -0.012450 -0.039162
0.867279 0.008807 0.003499 -0.012428 -0.038972
0.868114 0.008697 0.003422 -0.012405 -0.038782
0.868948 0.008587 0.003345 -0.012381 -0.038591
0.869783 0.008478 0.003270 -0.012356 -0.038400
0.870618 0.008370 0.003195 -0.012331 -0.038208
0.871452 0.008262 0.003120 -0.012305 -0.038015
0.872287 0.008155 0.003047 -0.012279 -0.037821
0.873122 0.008049 0.002974 -0.012251 -0.037627
0.873957 0.007943 0.002902 -0.012223 -0.037432
0.874791 0.007839 0.002830 -0.012195 -0.037237
0.875626 0.007734 0.002759 -0.012165 -0.037040
0.876461 0.007631 0.002689 -0.012135 -0.036843
0.877295 0.007528 0.002620 -0.012105 -0.036645
0.878130 0.007426 0.002551 -0.012073 -0.036447
0.878965 0.007325 0.002483 -0.012041 -0.036248
0.879800 0.007224 0.002416 -0.012008 -0.036048
0.880634 0.007124 0.002349 -0.011974 -0.035848
